case,gender,deg,yrdeg,field,startyr,year,rank,salary
11637,F,PhD,87,Other,90,95,Assoc,4474.000
11638,M,PhD,82,Other,87,87,Assist,3409.000
11639,M,PhD,82,Other,87,88,Assist,3409.000
11640,M,PhD,82,Other,87,89,Assist,3754.000
11641,M,PhD,82,Other,87,90,Assist,3929.000
11642,M,PhD,82,Other,87,91,Assoc,4231.000
11643,M,PhD,82,Other,87,92,Assoc,4416.000
11644,M,PhD,82,Other,87,93,Assoc,4676.000
11645,M,PhD,82,Other,87,94,Assoc,4676.000
11646,M,PhD,82,Other,87,95,Full,4951.000
11647,F,PhD,87,Other,89,89,Assist,3204.000
11648,F,PhD,87,Other,89,90,Assist,3401.000
11649,F,PhD,87,Other,89,91,Assist,3559.000
11650,F,PhD,87,Other,89,92,Assist,3663.000
11651,F,PhD,87,Other,89,93,Assist,3769.000
11652,F,PhD,87,Other,89,94,Assoc,4348.000
11653,F,PhD,87,Other,89,95,Assoc,4528.000
11654,M,PhD,69,Arts,72,76,Assoc,1946.000
11655,M,PhD,69,Arts,72,77,Assoc,2296.000
11656,M,PhD,69,Arts,72,78,Assoc,2419.000
11657,M,PhD,69,Arts,72,79,Assoc,2715.000
11658,M,PhD,69,Arts,72,80,Assoc,2964.000
11659,M,PhD,69,Arts,72,81,Assoc,3369.000
11660,M,PhD,69,Arts,72,82,Assoc,3517.000
11661,M,PhD,69,Arts,72,83,Assoc,3710.000
11662,M,PhD,69,Arts,72,84,Assoc,3906.000
11663,M,PhD,69,Arts,72,85,Assoc,3906.000
11664,M,PhD,69,Arts,72,86,Assoc,4023.000
11665,M,PhD,69,Arts,72,87,Assoc,4225.000
11666,M,PhD,69,Arts,72,88,Assoc,4225.000
11667,M,PhD,69,Arts,72,89,Assoc,4520.000
11668,M,PhD,69,Arts,72,90,Assoc,4869.000
11669,M,PhD,69,Arts,72,91,Assoc,5394.000
11670,M,PhD,69,Arts,72,92,Assoc,5631.000
11671,M,PhD,69,Arts,72,93,Assoc,5878.000
11672,M,PhD,69,Arts,72,94,Assoc,5878.000
11673,M,PhD,69,Arts,72,95,Assoc,6048.000
11674,F,PhD,88,Arts,91,91,Assist,4292.000
11675,F,PhD,88,Arts,91,92,Assist,4292.000
11676,F,PhD,88,Arts,91,93,Assist,4353.000
11677,F,PhD,88,Arts,91,94,Assist,4353.000
11678,F,PhD,88,Arts,91,95,Assist,4480.000
11679,F,PhD,91,Other,92,92,Assist,3085.000
11680,F,PhD,91,Other,92,93,Assist,3175.000
11681,F,PhD,91,Other,92,94,Assist,3175.000
11682,F,PhD,91,Other,92,95,Assist,3611.000
11683,M,PhD,83,Prof,83,83,Assist,2448.000
11684,M,PhD,83,Prof,83,84,Assist,2539.000
11685,M,PhD,83,Prof,83,85,Assist,2539.000
11686,M,PhD,83,Prof,83,86,Assist,2770.000
11687,M,PhD,83,Prof,83,87,Assist,2910.000
11688,M,PhD,83,Prof,83,91,Assoc,6223.000
11689,M,PhD,83,Prof,83,92,Assoc,6223.000
11690,M,PhD,83,Prof,83,93,Assoc,6404.000
11691,M,PhD,83,Prof,83,94,Assoc,6404.000
11692,M,PhD,83,Prof,83,95,Assoc,6590.000
11693,M,PhD,72,Prof,78,78,Assoc,1300.000
11694,M,PhD,72,Prof,78,79,Assoc,1724.000
11695,M,PhD,72,Prof,78,81,Assoc,2288.000
11696,M,PhD,72,Prof,78,82,Assoc,2388.000
11697,M,PhD,72,Prof,78,83,Assoc,2555.000
11698,M,PhD,72,Prof,78,84,Assoc,2729.000
11699,M,PhD,72,Prof,78,85,Assoc,2729.000
11700,M,PhD,72,Prof,78,86,Assoc,2976.000
11701,M,PhD,72,Prof,78,87,Assoc,3126.000
11702,M,PhD,72,Prof,78,88,Assoc,3217.000
11703,M,PhD,72,Prof,78,89,Assoc,3490.000
11704,M,PhD,72,Prof,78,90,Assoc,3653.000
11705,M,PhD,72,Prof,78,91,Assoc,3939.000
11706,M,PhD,72,Prof,78,92,Assoc,4053.000
11707,M,PhD,72,Prof,78,93,Assoc,4171.000
11708,M,PhD,72,Prof,78,94,Assoc,4171.000
11709,M,PhD,72,Prof,78,95,Assoc,4292.000
11710,M,PhD,68,Other,85,85,Full,5349.000
11711,M,PhD,68,Other,85,86,Full,5833.000
11712,M,PhD,68,Other,85,87,Full,6126.000
11713,M,PhD,68,Other,85,88,Full,6126.000
11714,M,PhD,68,Other,85,89,Full,6555.000
11715,M,PhD,68,Other,85,90,Full,6764.000
11716,M,PhD,68,Other,85,91,Full,6977.000
11717,M,PhD,68,Other,85,92,Full,7180.000
11718,M,PhD,68,Other,85,93,Full,7388.000
11719,M,PhD,68,Other,85,94,Full,7388.000
11720,M,PhD,68,Other,85,95,Full,7602.000
11721,M,PhD,59,Other,62,76,Full,2160.000
11722,M,PhD,59,Other,62,77,Full,2419.000
11723,M,PhD,59,Other,62,78,Full,2544.000
11724,M,PhD,59,Other,62,79,Full,2940.000
11725,M,PhD,59,Other,62,80,Full,3153.000
11726,M,PhD,59,Other,62,81,Full,3831.000
11727,M,PhD,59,Other,62,82,Full,3723.000
11728,M,PhD,59,Other,62,83,Full,3985.000
11729,M,PhD,59,Other,62,84,Full,4771.000
11730,M,PhD,59,Other,62,85,Full,4771.000
11731,M,PhD,59,Other,62,86,Full,5354.000
11732,M,PhD,59,Other,62,87,Full,5623.000
11733,M,PhD,59,Other,62,88,Full,5869.000
11734,M,PhD,59,Other,62,89,Full,6745.000
11735,M,PhD,59,Other,62,90,Full,7060.000
11736,M,PhD,59,Other,62,91,Full,7602.000
11737,M,PhD,59,Other,62,92,Full,7823.000
11738,M,PhD,59,Other,62,93,Full,8165.000
11739,M,PhD,59,Other,62,94,Full,8165.000
11740,M,PhD,59,Other,62,95,Full,8402.000
11741,M,PhD,64,Arts,50,76,Assoc,1982.000
11742,M,PhD,64,Arts,50,77,Assoc,2216.000
11743,M,PhD,64,Arts,50,78,Assoc,2337.333
11744,M,PhD,64,Arts,50,79,Assoc,2627.000
11745,M,PhD,64,Arts,50,80,Assoc,3079.000
11746,M,PhD,64,Arts,50,81,Assoc,3182.000
11747,M,PhD,64,Arts,50,82,Assoc,3369.000
11748,M,PhD,64,Arts,50,83,Assoc,3710.000
11749,M,PhD,64,Arts,50,84,Assoc,3795.000
11750,M,PhD,64,Arts,50,85,Assoc,3795.000
11751,M,PhD,64,Arts,50,86,Assoc,3909.000
11752,M,PhD,64,Arts,50,87,Assoc,4105.000
11753,M,PhD,64,Arts,50,88,Assoc,4225.000
11754,M,PhD,64,Arts,50,89,Assoc,4585.000
11755,M,PhD,64,Arts,50,90,Assoc,4800.000
11756,M,PhD,64,Arts,50,91,Assoc,5095.000
11757,M,PhD,64,Arts,50,92,Assoc,5242.000
11758,M,PhD,64,Arts,50,93,Assoc,5394.000
11759,M,PhD,64,Arts,50,94,Assoc,5394.000
11760,M,PhD,64,Arts,50,95,Assoc,5551.000
11761,M,PhD,62,Other,66,76,Full,2125.000
11762,M,PhD,62,Other,66,77,Full,2337.000
11763,M,PhD,62,Other,66,78,Full,2460.000
11764,M,PhD,62,Other,66,79,Full,2715.000
11765,M,PhD,62,Other,66,80,Full,2917.000
11766,M,PhD,62,Other,66,81,Full,3228.000
11767,M,PhD,62,Other,66,82,Full,3228.000
11768,M,PhD,62,Other,66,83,Full,3554.000
11769,M,PhD,62,Other,66,84,Full,3795.000
11770,M,PhD,62,Other,66,85,Full,3795.000
11771,M,PhD,62,Other,66,86,Full,4199.000
11772,M,PhD,62,Other,66,87,Full,4410.000
11773,M,PhD,62,Other,66,88,Full,4473.000
11774,M,PhD,62,Other,66,89,Full,4786.000
11775,M,PhD,62,Other,66,90,Full,5010.000
11776,M,PhD,62,Other,66,91,Full,5472.000
11777,M,PhD,62,Other,66,92,Full,5631.000
11778,M,PhD,62,Other,66,93,Full,5794.000
11779,M,PhD,62,Other,66,94,Full,5794.000
11780,M,PhD,62,Other,66,95,Full,6048.000
11781,F,PhD,81,Other,85,85,Assoc,3581.000
11782,F,PhD,81,Other,85,86,Assoc,3688.000
11783,F,PhD,81,Other,85,87,Assoc,4101.000
11784,F,PhD,81,Other,85,88,Assoc,3986.000
11785,F,PhD,81,Other,85,89,Full,4515.000
11786,F,PhD,81,Other,85,90,Full,4794.000
11787,F,PhD,81,Other,85,91,Full,5016.000
11788,F,PhD,81,Other,85,92,Full,5236.000
11789,F,PhD,81,Other,85,93,Full,5388.000
11790,F,PhD,81,Other,85,94,Full,5388.000
11791,F,PhD,81,Other,85,95,Full,5624.000
11792,M,PhD,67,Prof,67,76,Assoc,2339.000
11793,M,PhD,67,Prof,67,77,Assoc,2544.000
11794,M,PhD,67,Prof,67,78,Full,2757.000
11795,M,PhD,67,Prof,67,79,Full,3013.433
11796,M,PhD,67,Prof,67,80,Full,3250.000
11797,M,PhD,67,Prof,67,81,Full,3723.000
11798,M,PhD,67,Prof,67,82,Full,3723.000
11799,M,PhD,67,Prof,67,83,Full,3927.000
11800,M,PhD,67,Prof,67,84,Full,4135.000
11801,M,PhD,67,Prof,67,85,Full,4135.000
11802,M,PhD,67,Prof,67,86,Full,4259.000
11803,M,PhD,67,Prof,67,87,Full,4473.000
11804,M,PhD,67,Prof,67,88,Full,4603.000
11805,M,PhD,67,Prof,67,89,Full,5068.000
11806,M,PhD,67,Prof,67,90,Full,5458.000
11807,M,PhD,67,Prof,67,91,Full,5962.000
11808,M,PhD,67,Prof,67,92,Full,6313.000
11809,M,PhD,67,Prof,67,93,Full,6496.000
11810,M,PhD,67,Prof,67,94,Full,6496.000
11811,M,PhD,67,Prof,67,95,Full,6590.000
11812,M,PhD,65,Other,66,76,Assoc,1982.000
11813,M,PhD,65,Other,66,77,Assoc,2296.000
11814,M,PhD,65,Other,66,78,Full,2544.000
11815,M,PhD,65,Other,66,79,Full,2895.000
11816,M,PhD,65,Other,66,80,Full,3202.000
11817,M,PhD,65,Other,66,81,Full,3568.000
11818,M,PhD,65,Other,66,82,Full,3777.000
11819,M,PhD,65,Other,66,83,Full,3985.000
11820,M,PhD,65,Other,66,84,Full,4378.000
11821,M,PhD,65,Other,66,85,Full,4378.000
11822,M,PhD,65,Other,66,86,Full,5056.000
11823,M,PhD,65,Other,66,87,Full,5310.000
11824,M,PhD,65,Other,66,88,Full,5703.000
11825,M,PhD,65,Other,66,89,Full,6280.000
11826,M,PhD,65,Other,66,90,Full,6573.000
11827,M,PhD,65,Other,66,91,Full,7180.000
11828,M,PhD,65,Other,66,92,Full,7388.000
11829,M,PhD,65,Other,66,93,Full,7823.000
11830,M,PhD,65,Other,66,94,Full,7823.000
11831,M,PhD,65,Other,66,95,Full,8049.000
11832,M,PhD,67,Other,60,76,Assoc,2447.000
11833,M,PhD,67,Other,60,77,Assoc,2691.000
11834,M,PhD,67,Other,60,78,Assoc,2590.000
11835,M,PhD,67,Other,60,79,Assoc,2907.000
11836,M,PhD,67,Other,60,80,Assoc,3168.000
11837,M,PhD,67,Other,60,81,Assoc,3512.000
11838,M,PhD,67,Other,60,82,Assoc,3719.000
11839,M,PhD,67,Other,60,83,Full,4096.000
11840,M,PhD,67,Other,60,84,Full,4312.000
11841,M,PhD,67,Other,60,85,Full,4312.000
11842,M,PhD,67,Other,60,86,Full,4702.000
11843,M,PhD,67,Other,60,87,Full,4702.000
11844,M,PhD,67,Other,60,88,Full,6771.000
11845,M,PhD,67,Other,60,89,Full,6745.000
11846,M,PhD,67,Other,60,90,Full,7162.000
11847,M,PhD,67,Other,60,91,Full,7388.000
11848,M,PhD,67,Other,60,92,Full,7494.000
11849,M,PhD,67,Other,60,93,Full,7602.000
11850,M,PhD,67,Other,60,94,Full,8165.000
11851,M,PhD,67,Other,60,95,Full,8646.000
11852,M,PhD,76,Other,76,76,Assist,1472.000
11853,M,PhD,76,Other,76,77,Assist,1659.000
11854,M,PhD,76,Other,76,78,Assist,1791.000
11855,M,PhD,76,Other,76,79,Assist,2079.000
11856,M,PhD,76,Other,76,80,Assist,2256.000
11857,M,PhD,76,Other,76,81,Assoc,2567.000
11858,M,PhD,76,Other,76,82,Assoc,2719.000
11859,M,PhD,76,Other,76,83,Assoc,2869.000
11860,M,PhD,76,Other,76,84,Assoc,3107.000
11861,M,PhD,76,Other,76,85,Assoc,3107.000
11862,M,PhD,76,Other,76,86,Assoc,3200.000
11863,M,PhD,76,Other,76,87,Assoc,3361.000
11864,M,PhD,76,Other,76,88,Assoc,3508.000
11865,M,PhD,76,Other,76,89,Full,4269.000
11866,M,PhD,76,Other,76,90,Full,4731.000
11867,M,PhD,76,Other,76,91,Full,5095.000
11868,M,PhD,76,Other,76,92,Full,5394.000
11869,M,PhD,76,Other,76,93,Full,5551.000
11870,M,PhD,76,Other,76,94,Full,5551.000
11871,M,PhD,76,Other,76,95,Full,5962.000
11872,M,PhD,83,Other,91,91,Assist,4604.000
11873,M,PhD,83,Other,91,92,Assist,4783.000
11874,M,PhD,83,Other,91,93,Assist,4945.000
11875,M,PhD,83,Other,91,94,Assist,4945.000
11876,M,PhD,83,Other,91,95,Assist,5143.000
11877,M,PhD,70,Other,71,76,Assoc,1889.000
11878,M,PhD,70,Other,71,77,Assoc,2078.000
11879,M,PhD,70,Other,71,78,Assoc,2182.000
11880,M,PhD,70,Other,71,79,Assoc,2419.000
11881,M,PhD,70,Other,71,80,Assoc,2603.000
11882,M,PhD,70,Other,71,81,Assoc,2876.000
11883,M,PhD,70,Other,71,82,Assoc,3045.000
11884,M,PhD,70,Other,71,83,Assoc,3213.000
11885,M,PhD,70,Other,71,84,Assoc,3479.000
11886,M,PhD,70,Other,71,85,Full,3581.000
11887,M,PhD,70,Other,71,86,Full,4134.000
11888,M,PhD,70,Other,71,87,Full,4343.000
11889,M,PhD,70,Other,71,88,Full,4469.000
11890,M,PhD,70,Other,71,89,Full,4919.000
11891,M,PhD,70,Other,71,90,Full,5149.000
11892,M,PhD,70,Other,71,91,Full,5465.000
11893,M,PhD,70,Other,71,92,Full,5705.000
11894,M,PhD,70,Other,71,93,Full,5870.000
11895,M,PhD,70,Other,71,94,Full,5870.000
11896,M,PhD,70,Other,71,95,Full,6216.000
11897,F,PhD,90,Other,91,91,Assist,3823.000
11898,F,PhD,90,Other,91,92,Assist,3934.000
11899,F,PhD,90,Other,91,93,Assist,4106.000
11900,F,PhD,90,Other,91,94,Assist,4106.000
11901,F,PhD,90,Other,91,95,Assoc,4538.000
11902,F,PhD,91,Other,93,93,Assist,3314.000
11903,F,PhD,91,Other,93,94,Assist,3314.000
11904,F,PhD,91,Other,93,95,Assist,3611.000
11905,M,PhD,79,Other,90,90,Assoc,6120.000
11906,M,PhD,79,Other,90,91,Assoc,6223.000
11907,M,PhD,79,Other,90,92,Assoc,6404.000
11908,M,PhD,79,Other,90,93,Assoc,6684.000
11909,M,PhD,79,Other,90,94,Assoc,6684.000
11910,M,PhD,79,Other,90,95,Full,7078.000
11911,M,PhD,85,Other,84,84,Assist,2507.000
11912,M,PhD,85,Other,84,85,Assist,2507.000
11913,M,PhD,85,Other,84,86,Assist,2583.000
11914,M,PhD,85,Other,84,87,Assist,2712.000
11915,M,PhD,85,Other,84,88,Assist,2791.000
11916,M,PhD,85,Other,84,89,Assist,3117.000
11917,M,PhD,85,Other,84,90,Assist,3263.000
11918,M,PhD,85,Other,84,91,Assoc,3828.000
11919,M,PhD,85,Other,84,92,Assoc,4053.000
11920,M,PhD,85,Other,84,93,Assoc,4112.000
11921,M,PhD,85,Other,84,94,Assoc,4112.000
11922,M,PhD,85,Other,84,95,Assoc,4171.000
11923,M,PhD,81,Other,90,90,Assist,2825.000
11924,M,PhD,81,Other,90,91,Assist,3042.000
11925,M,PhD,81,Other,90,92,Assist,3175.000
11926,M,PhD,81,Other,90,93,Assist,3267.000
11927,M,PhD,81,Other,90,94,Assist,3267.000
11928,M,PhD,81,Other,90,95,Assist,3508.889
11929,F,PhD,88,Prof,93,93,Assist,5095.000
11930,F,PhD,88,Prof,93,94,Assist,5095.000
11931,F,PhD,88,Prof,93,95,Assist,5631.000
11932,F,PhD,81,Prof,95,95,Assist,5016.000
11933,F,PhD,66,Other,91,91,Assoc,3459.000
11934,F,PhD,66,Other,91,92,Assoc,3611.000
11935,F,PhD,66,Other,91,93,Assoc,3715.000
11936,F,PhD,66,Other,91,94,Assoc,3715.000
11937,F,PhD,66,Other,91,95,Assoc,3880.000
11938,M,PhD,94,Arts,94,94,Assist,3720.000
11939,M,PhD,94,Arts,94,95,Assist,3939.000
11940,M,PhD,85,Prof,87,87,Assist,3171.000
11941,M,PhD,85,Prof,87,88,Assist,3263.000
11942,M,PhD,85,Prof,87,89,Assist,3541.000
11943,M,PhD,85,Prof,87,90,Assist,3706.000
11944,M,PhD,85,Prof,87,91,Assist,3934.000
11945,M,PhD,85,Prof,87,92,Assist,4106.000
11946,M,PhD,85,Prof,87,93,Assoc,4411.000
11947,M,PhD,85,Prof,87,94,Assoc,4411.000
11948,M,PhD,85,Prof,87,95,Assoc,4604.000
11949,M,PhD,87,Other,94,94,Assist,3180.000
11950,M,PhD,87,Other,94,95,Assist,3715.000
11951,M,PhD,62,Other,62,76,Full,2056.000
11952,M,PhD,62,Other,62,77,Full,2174.000
11953,M,PhD,62,Other,62,78,Full,2246.000
11954,M,PhD,62,Other,62,79,Full,2490.000
11955,M,PhD,62,Other,62,80,Full,2676.000
11956,M,PhD,62,Other,62,81,Full,2876.000
11957,M,PhD,62,Other,62,82,Full,2917.000
11958,M,PhD,62,Other,62,83,Full,3167.000
11959,M,PhD,62,Other,62,84,Full,3240.000
11960,M,PhD,62,Other,62,85,Full,3240.000
11961,M,PhD,62,Other,62,86,Full,3337.000
11962,M,PhD,62,Other,62,87,Full,3505.000
11963,M,PhD,62,Other,62,88,Full,3555.000
11964,M,PhD,62,Other,62,89,Full,3913.000
11965,M,PhD,62,Other,62,90,Full,3981.000
11966,M,PhD,62,Other,62,91,Full,4165.000
11967,M,PhD,62,Other,62,92,Full,4286.000
11968,M,PhD,62,Other,62,93,Full,4286.000
11969,M,PhD,62,Other,62,94,Full,4286.000
11970,M,PhD,62,Other,62,95,Full,5347.000
11971,M,PhD,67,Prof,67,76,Full,3061.000
11972,M,PhD,67,Prof,67,77,Full,3340.000
11973,M,PhD,67,Prof,67,78,Full,3576.000
11974,M,PhD,67,Prof,67,79,Full,4060.000
11975,M,PhD,67,Prof,67,80,Full,4440.000
11976,M,PhD,67,Prof,67,81,Full,4956.000
11977,M,PhD,67,Prof,67,82,Full,5174.000
11978,M,PhD,67,Prof,67,83,Full,5537.000
11979,M,PhD,67,Prof,67,84,Full,5997.000
11980,M,PhD,67,Prof,67,85,Full,5997.000
11981,M,PhD,67,Prof,67,86,Full,6634.000
11982,M,PhD,67,Prof,67,87,Full,6967.000
11983,M,PhD,67,Prof,67,88,Full,7067.000
11984,M,PhD,67,Prof,67,89,Full,7562.000
11985,M,PhD,67,Prof,67,90,Full,8262.000
11986,M,PhD,67,Prof,67,91,Full,8646.000
11987,M,PhD,67,Prof,67,92,Full,9025.000
11988,M,PhD,67,Prof,67,93,Full,9286.000
11989,M,PhD,67,Prof,67,94,Full,9286.000
11990,M,PhD,67,Prof,67,95,Full,9556.000
11991,F,PhD,63,Other,74,76,Assist,1575.000
11992,F,PhD,63,Other,74,77,Assist,1732.000
11993,F,PhD,63,Other,74,78,Assist,1802.000
11994,F,PhD,63,Other,74,79,Assist,1998.000
11995,F,PhD,63,Other,74,81,Assist,2457.500
11996,F,PhD,63,Other,74,82,Assist,2602.000
11997,F,PhD,63,Other,74,83,Assoc,2948.000
11998,F,PhD,63,Other,74,84,Assoc,3240.000
11999,F,PhD,63,Other,74,85,Assoc,3240.000
12000,F,PhD,63,Other,74,86,Assoc,3533.000
12001,F,PhD,63,Other,74,87,Assoc,3711.000
12002,F,PhD,63,Other,74,88,Assoc,3929.000
12003,F,PhD,63,Other,74,89,Assoc,4325.000
12004,F,PhD,63,Other,74,90,Assoc,4725.000
12005,F,PhD,63,Other,74,91,Assoc,5162.000
12006,F,PhD,63,Other,74,92,Assoc,5311.000
12007,F,PhD,63,Other,74,93,Full,5624.000
12008,F,PhD,63,Other,74,94,Full,5624.000
12009,F,PhD,63,Other,74,95,Full,5870.000
12010,M,PhD,69,Other,91,91,Full,4538.000
12011,M,PhD,69,Other,91,92,Full,4737.000
12012,M,PhD,69,Other,91,93,Full,4875.000
12013,M,PhD,69,Other,91,94,Full,4875.000
12014,M,PhD,69,Other,91,95,Full,5088.000
12015,M,PhD,67,Other,62,76,Assoc,1946.000
12016,M,PhD,67,Other,62,77,Assoc,2176.000
12017,M,PhD,67,Other,62,78,Assoc,2296.000
12018,M,PhD,67,Other,62,79,Assoc,2540.000
12019,M,PhD,67,Other,62,80,Assoc,2732.000
12020,M,PhD,67,Other,62,81,Full,3048.000
12021,M,PhD,67,Other,62,82,Full,3228.000
12022,M,PhD,67,Other,62,83,Full,3455.000
12023,M,PhD,67,Other,62,84,Full,3688.000
12024,M,PhD,67,Other,62,85,Full,3688.000
12025,M,PhD,67,Other,62,86,Full,4199.000
12026,M,PhD,67,Other,62,87,Full,4410.000
12027,M,PhD,67,Other,62,88,Full,4473.000
12028,M,PhD,67,Other,62,89,Full,4786.000
12029,M,PhD,67,Other,62,90,Full,5010.000
12030,M,PhD,67,Other,62,91,Full,5551.000
12031,M,PhD,67,Other,62,92,Full,5712.000
12032,M,PhD,67,Other,62,93,Full,5878.000
12033,M,PhD,67,Other,62,94,Full,5878.000
12034,M,PhD,67,Other,62,95,Full,6223.000
12035,F,PhD,84,Other,85,85,Assist,2889.000
12036,F,PhD,84,Other,85,86,Assist,2976.000
12037,F,PhD,84,Other,85,87,Assist,3126.000
12038,F,PhD,84,Other,85,88,Assist,3217.000
12039,F,PhD,84,Other,85,89,Assist,3441.000
12040,F,PhD,84,Other,85,90,Assist,3653.000
12041,F,PhD,84,Other,85,91,Assist,3878.000
12042,F,PhD,84,Other,85,92,Assoc,4165.000
12043,F,PhD,84,Other,85,93,Assoc,4348.000
12044,F,PhD,84,Other,85,94,Assoc,4348.000
12045,F,PhD,84,Other,85,95,Assoc,4538.000
12046,M,PhD,79,Other,83,83,Assist,2414.000
12047,M,PhD,79,Other,83,84,Assist,2651.000
12048,M,PhD,79,Other,83,85,Assoc,2729.000
12049,M,PhD,79,Other,83,87,Assoc,3406.000
12050,M,PhD,79,Other,83,88,Assoc,3555.000
12051,M,PhD,79,Other,83,89,Assoc,3858.000
12052,M,PhD,79,Other,83,90,Full,4155.000
12053,M,PhD,79,Other,83,91,Full,4411.000
12054,M,PhD,79,Other,83,92,Full,4538.000
12055,M,PhD,79,Other,83,93,Full,4737.000
12056,M,PhD,79,Other,83,94,Full,4737.000
12057,M,PhD,79,Other,83,95,Full,5088.000
12058,M,PhD,78,Prof,79,79,Assist,2039.000
12059,M,PhD,78,Prof,79,80,Assist,2205.000
12060,M,PhD,78,Prof,79,81,Assist,2719.000
12061,M,PhD,78,Prof,79,82,Assist,3048.000
12062,M,PhD,78,Prof,79,83,Assist,3710.000
12063,M,PhD,78,Prof,79,84,Assist,3962.000
12064,M,PhD,78,Prof,79,85,Assoc,4077.000
12065,M,PhD,78,Prof,79,86,Assoc,5056.000
12066,M,PhD,78,Prof,79,87,Assoc,5310.000
12067,M,PhD,78,Prof,79,88,Assoc,5464.000
12068,M,PhD,78,Prof,79,89,Assoc,6103.000
12069,M,PhD,78,Prof,79,90,Assoc,6861.000
12070,M,PhD,78,Prof,79,91,Full,7494.000
12071,M,PhD,78,Prof,79,92,Full,7823.000
12072,M,PhD,78,Prof,79,93,Full,8049.000
12073,M,PhD,78,Prof,79,94,Full,8049.000
12074,M,PhD,78,Prof,79,95,Full,8283.000
12075,F,PhD,85,Prof,85,85,Assist,3586.000
12076,F,PhD,85,Prof,85,86,Assist,3909.000
12077,F,PhD,85,Prof,85,87,Assist,4105.000
12078,F,PhD,85,Prof,85,89,Assist,4456.000
12079,F,PhD,85,Prof,85,90,Assist,4800.000
12080,F,PhD,85,Prof,85,91,Assist,5022.000
12081,F,PhD,85,Prof,85,92,Assist,5318.000
12082,F,PhD,85,Prof,85,93,Assoc,5631.000
12083,F,PhD,85,Prof,85,94,Assoc,5631.000
12084,F,PhD,85,Prof,85,95,Assoc,5962.000
12085,F,PhD,79,Other,85,85,Assoc,3688.000
12086,F,PhD,79,Other,85,86,Assoc,3799.000
12087,F,PhD,79,Other,85,87,Assoc,3990.000
12088,F,PhD,79,Other,85,88,Assoc,4105.000
12089,F,PhD,79,Other,85,89,Assoc,4456.000
12090,F,PhD,79,Other,85,90,Full,5458.000
12091,F,PhD,79,Other,85,91,Full,5631.000
12092,F,PhD,79,Other,85,92,Full,5794.000
12093,F,PhD,79,Other,85,93,Full,5962.000
12094,F,PhD,79,Other,85,94,Full,5962.000
12095,F,PhD,79,Other,85,95,Full,6135.000
12096,F,PhD,93,Other,95,95,Assist,3085.000
12097,F,PhD,93,Other,93,93,Assist,4292.000
12098,F,PhD,93,Other,93,94,Assist,4292.000
12099,F,PhD,93,Other,93,95,Assist,4480.000
12100,M,PhD,86,Other,91,91,Assoc,5168.000
12101,M,PhD,86,Other,91,92,Assoc,5168.000
12102,M,PhD,86,Other,91,93,Assoc,5311.000
12103,M,PhD,86,Other,91,94,Assoc,5311.000
12104,M,PhD,86,Other,91,95,Assoc,6590.000
12105,M,PhD,80,Prof,80,80,Assist,2376.000
12106,M,PhD,80,Prof,80,81,Assist,2719.000
12107,M,PhD,80,Prof,80,82,Assist,2920.000
12108,M,PhD,80,Prof,80,83,Assist,3710.000
12109,M,PhD,80,Prof,80,84,Assist,3962.000
12110,M,PhD,80,Prof,80,85,Assoc,4077.000
12111,M,PhD,80,Prof,80,86,Assoc,4775.000
12112,M,PhD,80,Prof,80,87,Assoc,5015.000
12113,M,PhD,80,Prof,80,88,Assoc,5387.000
12114,M,PhD,80,Prof,80,89,Assoc,5763.000
12115,M,PhD,80,Prof,80,90,Full,6960.000
12116,M,PhD,80,Prof,80,91,Full,7388.000
12117,M,PhD,80,Prof,80,92,Full,7935.000
12118,M,PhD,80,Prof,80,93,Full,8165.000
12119,M,PhD,80,Prof,80,94,Full,8165.000
12120,M,PhD,80,Prof,80,95,Full,8770.000
12121,M,PhD,82,Other,86,86,Assist,3341.000
12122,M,PhD,82,Other,86,87,Assist,3559.000
12123,M,PhD,82,Other,86,88,Assist,3559.000
12124,M,PhD,82,Other,86,89,Assist,3808.000
12125,M,PhD,82,Other,86,90,Assoc,4160.000
12126,M,PhD,82,Other,86,91,Assoc,4416.000
12127,M,PhD,82,Other,86,92,Assoc,4676.000
12128,M,PhD,82,Other,86,93,Assoc,4812.000
12129,M,PhD,82,Other,86,94,Full,4951.000
12130,M,PhD,82,Other,86,95,Full,5318.000
12131,M,PhD,93,Other,93,93,Assist,4875.000
12132,M,PhD,93,Other,93,94,Assist,4875.000
12133,M,PhD,93,Other,93,95,Assist,5016.000
12134,M,PhD,89,Prof,94,94,Assist,3024.000
12135,M,PhD,89,Prof,94,95,Assist,3459.000
12136,M,PhD,68,Other,68,76,Assoc,2148.000
12137,M,PhD,68,Other,68,77,Assoc,2377.612
12138,M,PhD,68,Other,68,78,Assoc,2533.000
12139,M,PhD,68,Other,68,79,Assoc,2837.000
12140,M,PhD,68,Other,68,80,Assoc,3042.000
12141,M,PhD,68,Other,68,81,Assoc,3369.000
12142,M,PhD,68,Other,68,82,Assoc,3369.000
12143,M,PhD,68,Other,68,83,Assoc,3605.000
12144,M,PhD,68,Other,68,84,Assoc,4018.000
12145,M,PhD,68,Other,68,85,Assoc,4018.000
12146,M,PhD,68,Other,68,86,Assoc,4383.000
12147,M,PhD,68,Other,68,87,Assoc,4603.000
12148,M,PhD,68,Other,68,88,Assoc,5015.000
